timestamp,session_id,source,event,key,dwell_time,flight_time,button,inter_tap_time,hold_duration,x,y,dx,dy,distance,speed_px_per_s,direction_deg,accum_dx,accum_dy,direction,duration_s,scroll_speed,finger_count,pressure
1777266634.992085,1777266613,keyboard,key_press,t,,0.0684,,,,,,,,,,,,,,,,0,0
1777266635.050524,1777266613,keyboard,key_release,t,0.0584,,,,,,,,,,,,,,,,,0,0
1777266635.348357,1777266613,keyboard,key_press,e,,0.2978,,,,,,,,,,,,,,,,0,0
1777266635.473554,1777266613,keyboard,key_release,e,0.1252,,,,,,,,,,,,,,,,,0,0
1777266635.535947,1777266613,keyboard,key_press,n,,0.0624,,,,,,,,,,,,,,,,0,0
1777266635.597512,1777266613,keyboard,key_release,n,0.0616,,,,,,,,,,,,,,,,,0,0
1777266635.772203,1777266613,keyboard,key_press,Key.space,,0.1747,,,,,,,,,,,,,,,,0,0
1777266635.858588,1777266613,keyboard,key_release,Key.space,0.0864,,,,,,,,,,,,,,,,,0,0
1777266636.30446,1777266613,keyboard,key_press,t,,0.4459,,,,,,,,,,,,,,,,0,0
1777266636.419478,1777266613,keyboard,key_release,t,0.115,,,,,,,,,,,,,,,,,0,0
1777266636.43774,1777266613,keyboard,key_press,o,,0.0183,,,,,,,,,,,,,,,,0,0
1777266636.501,1777266613,keyboard,key_release,o,0.0633,,,,,,,,,,,,,,,,,0,0
1777266636.695438,1777266613,keyboard,key_press,Key.space,,0.1944,,,,,,,,,,,,,,,,0,0
1777266636.779619,1777266613,keyboard,key_release,Key.space,0.0842,,,,,,,,,,,,,,,,,0,0
1777266636.941422,1777266613,keyboard,key_press,m,,0.1618,,,,,,,,,,,,,,,,0,0
1777266637.021618,1777266613,keyboard,key_release,m,0.0802,,,,,,,,,,,,,,,,,0,0
1777266637.187947,1777266613,keyboard,key_press,u,,0.1663,,,,,,,,,,,,,,,,0,0
1777266637.264095,1777266613,keyboard,key_release,u,0.0761,,,,,,,,,,,,,,,,,0,0
1777266637.470626,1777266613,keyboard,key_press,s,,0.2065,,,,,,,,,,,,,,,,0,0
1777266637.597756,1777266613,keyboard,key_release,s,0.1271,,,,,,,,,,,,,,,,,0,0
1777266637.681989,1777266613,keyboard,key_press,i,,0.0842,,,,,,,,,,,,,,,,0,0
1777266637.762013,1777266613,keyboard,key_release,i,0.08,,,,,,,,,,,,,,,,,0,0
1777266638.026244,1777266613,keyboard,key_press,c,,0.2642,,,,,,,,,,,,,,,,0,0
1777266638.085274,1777266613,keyboard,key_release,c,0.059,,,,,,,,,,,,,,,,,0,0
1777266638.206137,1777266613,keyboard,key_press,Key.space,,0.1209,,,,,,,,,,,,,,,,0,0
1777266638.306427,1777266613,keyboard,key_release,Key.space,0.1003,,,,,,,,,,,,,,,,,0,0
1777266640.424691,1777266613,keyboard,key_press,Key.esc,,2.1183,,,,,,,,,,,,,,,,0,0
1777266640.598929,1777266613,keyboard,key_release,Key.esc,0.1742,,,,,,,,,,,,,,,,,0,0
